Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,1/13/2019,4,43,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free Gifts,1/2/2019,1,20,8
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,12/30/2018,10,54,13
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free Mini Lip Trio,12/21/2018,6,13,7
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to 30% off,12/17/2018,6,120,34
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Up to 30 % off,12/17/2018,9,51,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,12/17/2018,47,275,101
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$76.80$96.00,12/17/2018,1,15,5
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Receive Minis Instant Pretty Set($48) or Minis Best in Lips Set($53),12/10/2018,75,365,126
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 25% off,12/9/2018,55,155,42
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 25% Off,11/28/2018,909,2213,907
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,11/28/2018,6,48,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% off,11/28/2018,28,177,74
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,11/28/2018,18,328,84
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,11/27/2018,10,94,26
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,11/26/2018,14,61,22
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% off,11/22/2018,9,153,47
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free 5-piece Makeup Kit,11/19/2018,22,52,24
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive 25% off,11/16/2018,72,304,79
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Get 20% off,11/13/2018,90,744,216
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Single Access! 20% off,11/13/2018,9,116,30
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,20% Off,11/12/2018,6,54,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 20% off,11/12/2018,4,40,10
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Early Access!,11/12/2018,2,94,15
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,20% Off,11/11/2018,,22,6
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Early Access!,11/11/2018,1,21,4
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 20% off,11/11/2018,1,8,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get Free Mini Lip Trio With Any $50+ Order,10/22/2018,6,21,4
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$124.00$155.00,10/20/2018,3,16,6
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Extra 25% off,10/16/2018,,57,17
