Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 15% off,2018-10-15,6,48,21
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-10-15,19,106,31
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-10-14,8,112,36
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 20% off,2018-09-10,906,1820,1020
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2018-09-10,7,75,18
giorgio-armani-beauty,Giorgio Armani Beauty,20% off,2018-09-10,38,168,45
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40 (Original $38),2018-09-10,3,29,12
giorgio-armani-beauty,Giorgio Armani Beauty,$51.2 (Original $64),2018-09-10,3,30,15
giorgio-armani-beauty,Giorgio Armani Beauty,20% off,2018-09-10,7,71,17
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40 (Original $38),2018-09-10,4,61,12
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40 (Original $38),2018-09-10,9,58,23
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 20% off,2018-09-10,10,79,32
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 20% off,2018-09-09,2,18,3
giorgio-armani-beauty,Giorgio Armani Beauty,New Arrival! $30.40 (Original $38),2018-09-09,1,45,6
giorgio-armani-beauty,Giorgio Armani Beauty,$96 (Original $120),2018-09-09,28,127,34
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20 (Original $64),2018-09-09,4,31,5
giorgio-armani-beauty,Giorgio Armani Beauty,New Arrival! $38,2018-08-24,1,19,4
giorgio-armani-beauty,Giorgio Armani Beauty,Free Fluid Master Primer,2018-08-20,3,67,24
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 20% off,2018-08-08,11,115,27
giorgio-armani-beauty,Giorgio Armani Beauty,$55.00,2018-07-26,7,61,7
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2018-06-28,39,126,55
giorgio-armani-beauty,Giorgio Armani Beauty,20% off,2018-06-28,74,353,123
giorgio-armani-beauty,Giorgio Armani Beauty,20% off,2018-06-28,48,224,93
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 20% off,2018-06-28,1136,2208,1059
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2018-06-28,20,159,36
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2018-06-27,13,99,36
