Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
clarins,Clarins,Dealmoon Exclusive! 11% Off + 11 Samples,11/14/2016,51,177,56
clarins,Clarins,$111.25 + 11 Samples,11/14/2016,11,12,3
clarins,Clarins,11% Off + 11 Samples,11/14/2016,10,65,15
clarins,Clarins,11% Off + 11 Samples,11/12/2016,13,45,12
clarins,Clarins,Up to 25% Off,10/18/2016,129,711,161
clarins,Clarins,$21.25 ,10/18/2016,41,465,38
clarins,Clarins,$33.15 ,10/18/2016,16,215,9
clarins,Clarins,$59.50 ,10/18/2016,22,120,12
clarins,Clarins,Up to 25% Off,10/16/2016,11,178,28
clarins,Clarins,$35.70 ,10/11/2016,19,73,8
clarins,Clarins,$68.85 ,10/9/2016,20,126,10
clarins,Clarins,Up to 25% Off,10/9/2016,7,91,11
clarins,Clarins,$51 ,10/9/2016,4,74,9
clarins,Clarins,$80.75 ,10/8/2016,5,43,4
clarins,Clarins,$21.25 ,10/8/2016,17,62,4
clarins,Clarins,$37.40 ,10/8/2016,9,42,5
clarins,Clarins,Up to 25% Off,10/7/2016,9,68,11
clarins,Clarins,Up to 25% Off,10/7/2016,2,97,11
clarins,Clarins,$35 ,10/7/2016,19,87,6
clarins,Clarins,$75.65 ,10/7/2016,10,43,3
clarins,Clarins,$33.15 ,10/6/2016,1,26,2
clarins,Clarins,$66.75 ,10/6/2016,,23,1
clarins,Clarins,$111 ,10/6/2016,,13,4
clarins,Clarins,$89.25 ,10/5/2016,,36,
clarins,Clarins,$100.50 ,10/5/2016,,29,3
clarins,Clarins,up to 30% off,9/28/2016,36,200,59
clarins,Clarins,$29 ,9/28/2016,4,37,1
clarins,Clarins,$28 ,9/21/2016,,11,1
clarins,Clarins,Free 7-pc Gift Set,9/11/2016,5,56,12
clarins,Clarins,Free 4 pc Gift,8/30/2016,10,26,5
clarins,Clarins,Free 7-pc Gift,8/16/2016,48,83,15
clarins,Clarins,Free 5 Samples,8/5/2016,,6,
clarins,Clarins,Up to 50% Off,7/30/2016,,168,39
clarins,Clarins,Free 3-pc Gift Set,7/18/2016,,20,2
clarins,Clarins,Choose your FREE travel-sized night cream,7/14/2016,,20,4
clarins,Clarins,Free 8-piece Gift ($180 value),7/5/2016,,148,26
clarins,Clarins,Free 4-pc Staff Favorites Kit ($70 Value),6/13/2016,,13,2
clarins,Clarins,Free 2-piece Makeup Gift,6/11/2016,,7,2
clarins,Clarins,Choose 2-piece Body Gift,6/9/2016,,3,2
clarins,Clarins,Free 4-Piece Gift Set,6/6/2016,,14,3
clarins,Clarins,Free shipping + 3 Samples,6/1/2016,,8,2
clarins,Clarins,20% Off,5/26/2016,,253,90
clarins,Clarins,$64.80$81.00,5/25/2016,,66,15
clarins,Clarins,$48.00$60.00,5/24/2016,,70,15
clarins,Clarins,$20.00$25.00,5/24/2016,,35,8
clarins,Clarins,$20.00$25.00,5/24/2016,,41,6
clarins,Clarins,20% Off,5/23/2016,,41,15
clarins,Clarins,Free Illuminating Duo,5/18/2016,,20,2
clarins,Clarins,Free 4-Piece Instant Energizer Gift Gift Sets,5/11/2016,,22,5
clarins,Clarins,Free 8pc gift,5/8/2016,,163,39
clarins,Clarins,Free 5 Samples,4/19/2016,,9,4
clarins,Clarins,Free 5-Pc Gift Set,4/18/2016,,11,3
clarins,Clarins,Get a 5pc Beach Body Prep Pack and more,4/15/2016,,64,14
clarins,Clarins,Receive Double Points,4/12/2016,,6,1
clarins,Clarins,Free shipping + 3 Samples,4/5/2016,,17,6
clarins,Clarins,Free 4-Piece Gift Sets,4/1/2016,,22,9
clarins,Clarins,Receive Triple Points,3/28/2016,,8,2
clarins,Clarins,Free 6 Samples,3/27/2016,,37,4
clarins,Clarins,Free 5pc Gift,3/21/2016,,16,5
clarins,Clarins,6 Deluxe Samples,3/19/2016,,111,30
clarins,Clarins,Up to 40% Off,3/17/2016,,614,234
clarins,Clarins,$74 ,3/13/2016,,44,16
clarins,Clarins,Dealmoon Exclusive Early Access! Up to 40% Off,3/12/2016,,125,19
clarins,Clarins,Free Shipping + 3 Samples,3/7/2016,,32,12
clarins,Clarins,Free 5pc Gift,3/1/2016,,91,28
clarins,Clarins,$56.00$70.00,2/17/2016,,87,19
clarins,Clarins,$21.60$27.00,2/17/2016,,34,1
clarins,Clarins,$20.00$25.00,2/17/2016,,249,32
clarins,Clarins,20% Off,2/17/2016,,684,197
clarins,Clarins,20% Off,2/13/2016,,137,52
clarins,Clarins,$33.60$42.00,2/11/2016,,87,14
clarins,Clarins,$31.20$39.00,2/9/2016,,65,2
clarins,Clarins,$23.20$29.00,2/9/2016,,20,2
clarins,Clarins,$47.20$59.00,2/9/2016,,28,6
clarins,Clarins,$48.00$60.00,2/8/2016,,97,13
clarins,Clarins,$20.00$25.00,2/8/2016,,58,9
clarins,Clarins,$56.00$70.00,2/8/2016,,55,9
clarins,Clarins,20% Off,2/8/2016,,60,13
clarins,Clarins,5 Samples,2/5/2016,,33,7
clarins,Clarins,Free Shipping + 3 Samples,1/27/2016,,20,2
clarins,Clarins,Free 5-Pc Gift,1/21/2016,,112,30
clarins,Clarins,Free 6 Pc Gift,1/5/2016,,41,10
clarins,Clarins,Free 5-Pc Gift,12/31/2015,,25,2
clarins,Clarins,FREE Pore Purifying Kit,12/30/2015,,13,1
clarins,Clarins,Free Express Shipping + 3 Samples,12/21/2015,,7,1
clarins,Clarins,Free 6 Pc Gift + 2nd Day Shipping,12/20/2015,,80,11
clarins,Clarins,Free Surprise Holliday Gift,12/17/2015,,54,13
clarins,Clarins,Free 4 Piece Gift,12/15/2015,,21,2
clarins,Clarins,Free 5 Samples,12/14/2015,,32,10
clarins,Clarins,Free Shipping + 3 Samples,12/10/2015,,23,3
clarins,Clarins,Free 12-pc Gift,12/8/2015,,101,15
clarins,Clarins,20% Off + Free 12-pc Gift with $95 Purchase,12/1/2015,,934,186
clarins,Clarins,$20.00$25.00,11/30/2015,,15,
clarins,Clarins,$42.40$53.00,11/30/2015,,17,2
clarins,Clarins,$64.00$80.00,11/28/2015,,69,6
clarins,Clarins,From $58 + 20% Off + 9pc Free Gift,11/28/2015,,294,46
clarins,Clarins,$18.40$23.00,11/27/2015,,79,7
clarins,Clarins,$47.20$59.00,11/27/2015,,49,7
clarins,Clarins,$56.00$70.00,11/27/2015,,42,3
clarins,Clarins,From $58 + 20% off Black Friday Set,11/23/2015,,383,61
clarins,Clarins,Free 4-piece Gift,11/20/2015,,82,13
clarins,Clarins,Free Mystery Gift Card,11/16/2015,,86,7
clarins,Clarins,Free 4 Pieces Deluxe Gift + 3 Free Samples,11/14/2015,,17,
clarins,Clarins,Dealmoon Exclusive! 11% Off + 11 Samples,11/13/2015,,362,70
clarins,Clarins,Free 5 Samples,11/9/2015,,29,5
clarins,Clarins,Choose Your Free Mystery Gift,10/26/2015,,40,
clarins,Clarins,Free 3 Pc Gift,10/22/2015,,19,
clarins,Clarins,10% off + Free 5 Piece Gift,10/20/2015,,77,
clarins,Clarins,Free 5 Samples,10/9/2015,,50,
clarins,Clarins,Free shipping + 3 Samples,10/2/2015,,12,
clarins,Clarins,Up to 25% OFF,9/24/2015,,502,
clarins,Clarins,Free 5 Piece Gift,9/21/2015,,16,
clarins,Clarins,Up to 25% OFF,9/16/2015,,37,
clarins,Clarins,25% Off,9/14/2015,,39,1
clarins,Clarins,Free 5 Piece Gift,9/14/2015,,1,
clarins,Clarins,Up to 25% OFF,9/13/2015,,15,
clarins,Clarins,Up to 25% Off,9/9/2015,,47,
clarins,Clarins,Up to 25% Off,9/9/2015,,18,
clarins,Clarins,Up to 25% Off,9/9/2015,,26,1
clarins,Clarins,Up to 25% Off,9/9/2015,,22,
clarins,Clarins,Up to 25% Off,9/9/2015,,15,
clarins,Clarins,Up to 25% Off,9/9/2015,,11,
clarins,Clarins,Up to 25% Off,9/8/2015,,27,
clarins,Clarins,Up to 25% Off,9/8/2015,,19,1
clarins,Clarins,Up to 25% Off,9/8/2015,,23,
clarins,Clarins,Up to 25% Off,9/8/2015,,16,
clarins,Clarins,Up to 25% Off,9/8/2015,,16,
clarins,Clarins,Up to 25% OFF,9/8/2015,,25,
clarins,Clarins,$87 + Free 5 Samples+ Free Shipping,9/3/2015,,18,
clarins,Clarins,$26 ,9/2/2015,,38,
clarins,Clarins,Free 10pc Gift + Free Shipping,8/26/2015,,179,
clarins,Clarins,Up to 40% Off,8/11/2015,,77,
