,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
1498,2015-02-05,0.0,0.0,0.0,2015,2,5,3,0,0.0,1,20,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.5192712990540764,9.464322195262531e-14,5.318563715269067e-25,0.06217652402211632,1.4945338524781451e-05,1.9936717358377863e-12,0.01831563888873418,0.760045927023468,5.205447572187675e-08,1.3695310990003124e-22,0.760045927023468
1499,2015-02-06,0.0,13.166666666666666,0.0,2015,2,6,4,1,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,1.0,0.5,0.47965226883004425,5.605339617595758e-14,2.603658507632229e-25,0.05293050193270875,1.0855496653299211e-05,3.2610248726700355e-12,0.015104783999608878,0.7971141629458125,3.516321581057925e-08,2.685690341941217e-22,0.7971141629458125
1500,2015-02-07,0.0,0.0,0.0,2015,2,7,5,0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.441051290941554,3.3047967556318703e-14,1.2688318989310368e-25,0.04485553036633267,7.849175678309677e-06,5.309883359214771e-12,0.012400448027957603,0.8322075006903012,2.3645554668615604e-08,5.242885663363464e-22,0.8322075006903012
1501,2015-02-08,0.0,0.0,0.0,2015,2,8,6,0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.40372170860859763,1.939625972470827e-14,6.155375693545423e-26,0.03784045853143394,5.649744546949397e-06,8.606890178604721e-12,0.010134227381485734,0.8649144172389205,1.5828539209911236e-08,1.0188617225283034e-21,0.8649144172389205
1502,2015-02-09,0.0,0.0,0.0,2015,2,9,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.36787944117144233,1.1332393247975474e-14,2.972593012420696e-26,0.03177804641749838,4.048218864632775e-06,1.3887943864964021e-11,0.008244689844825922,0.8948393168143698,1.0547816779454457e-08,1.971017666651087e-21,0.8948393168143698
1503,2015-02-10,0.0,0.0,0.0,2015,2,10,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.33370241075447066,6.5910664926522654e-15,1.429047782650265e-26,0.026566137145725102,2.8875503621930407e-06,2.2307970104970424e-11,0.006677108163747914,0.9216104472977248,6.997045994265065e-09,3.795737739100092e-21,0.9216104472977248
1504,2015-02-11,0.0,0.0,0.0,2015,2,11,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.30133083890551066,3.816103628946825e-15,6.838934727824874e-27,0.022108538597039658,2.050338474493025e-06,3.567077669253329e-11,0.005383105741918052,0.9448875602748896,4.62058847615921e-09,7.276663454088607e-21,0.9448875602748896
1505,2015-02-12,0.0,0.0,0.0,2015,2,12,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.2708683284704635,2.1994547780410763e-15,3.2580712504375464e-27,0.01831563888873418,1.449278887147761e-06,5.678001307018091e-11,0.004320239474094066,0.9643690948860915,3.0374578711408626e-09,1.3886691616029176e-20,0.9643690948860915
1506,2015-02-13,0.0,0.0,0.0,2015,2,13,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,2.0,1.0,0.24238362999515986,1.2619447026583566e-15,1.5451231768499288e-27,0.015104783999608878,1.0197853771706282e-06,8.997229967366561e-11,0.003451541830562535,0.9797986738537043,1.987712853292263e-09,2.6381270294181677e-20,0.9797986738537043
1507,2015-02-14,0.0,0.0,0.0,2015,2,14,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,0.21591298091726488,7.207688734079356e-16,7.294508704739252e-28,0.012400448027957603,7.143252560542774e-07,1.4192292867942123e-10,0.002745041231162644,0.9909707162514318,1.2948737877910746e-09,4.9891093927950183e-20,0.9909707162514318
1508,2015-02-15,0.0,0.0,0.0,2015,2,15,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.19146289967870542,4.0980960411175916e-16,3.4281466917367465e-28,0.010134227381485734,4.980966734693725e-07,2.2285722505175572e-10,0.002173276647747907,0.9977349953069204,8.397144824858431e-10,9.392490402701178e-20,0.9977349953069204
1509,2015-02-16,0.0,0.0,0.0,2015,2,16,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.1690133154060661,2.3195228302435696e-16,1.603810890548638e-28,0.008244689844825922,3.4574960100244164e-07,3.4836240728956334e-10,0.00171281936882384,1.0,5.420835868877036e-10,1.760227914426155e-19,1.0
1510,2015-02-17,0.0,0.0,0.0,2015,2,17,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.14852091655171076,1.3069097000558088e-16,7.469255741829046e-29,0.006677108163747914,2.3891319952628224e-07,5.420835868877036e-10,0.0013438120398556223,0.9977349953069204,3.4836240728956334e-10,3.2838813589367143e-19,0.9977349953069204
1511,2015-02-18,0.0,0.0,0.0,2015,2,18,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.12992260830505947,7.330319795513614e-17,3.4628359020592734e-29,0.005383105741918052,1.6434216793821234e-07,8.397144824858431e-10,0.0010495325222677763,0.9909707162514318,2.2285722505175572e-10,6.098688103116819e-19,0.9909707162514318
1512,2015-02-19,0.0,0.0,0.0,2015,2,19,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.11313897801910364,4.09289565372295e-17,1.5981476628267853e-29,0.004320239474094066,1.1253517471925912e-07,1.2948737877910746e-09,0.0008159878350721483,0.9797986738537043,1.4192292867942123e-10,1.1274980485847069e-18,0.9797986738537043
1513,2015-02-20,0.0,0.0,0.0,2015,2,20,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.09807767964508253,2.2749341707408446e-17,7.342303069252906e-30,0.003451541830562535,7.671105893720845e-08,1.987712853292263e-09,0.0006315414766389987,0.9643690948860915,8.997229967366561e-11,2.0750357571818113e-18,0.9643690948860915
1514,2015-02-21,0.0,0.0,0.0,2015,2,21,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1.0,0.08463666150622445,1.2587439785341146e-17,3.3579801181420154e-30,0.002745041231162644,5.205447572187675e-08,3.0374578711408626e-09,0.0004865757746296883,0.9448875602748896,5.678001307018091e-11,3.8015944193905344e-18,0.9448875602748896
1515,2015-02-22,0.0,0.0,0.0,2015,2,22,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.07270717596764426,6.933242467194433e-18,1.5288129205360447e-30,0.002173276647747907,3.516321581057925e-08,4.62058847615921e-09,0.00037318957021707967,0.9216104472977248,3.567077669253329e-11,6.933242467194433e-18,0.9216104472977248
1516,2015-02-23,0.0,0.0,0.0,2015,2,23,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.06217652402211632,3.8015944193905344e-18,6.928847118330195e-31,0.00171281936882384,2.3645554668615604e-08,6.997045994265065e-09,0.00028493048887656886,0.8948393168143698,2.2307970104970424e-11,1.2587439785341146e-17,0.8948393168143698
1517,2015-02-24,0.0,0.0,0.0,2015,2,24,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.05293050193270875,2.0750357571818113e-18,3.1260651434701166e-31,0.0013438120398556223,1.5828539209911236e-08,1.0547816779454457e-08,0.00021656025755544176,0.8649144172389205,1.3887943864964021e-11,2.2749341707408446e-17,0.8649144172389205
1518,2015-02-25,0.0,0.0,0.0,2015,2,25,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.04485553036633267,1.1274980485847069e-18,1.4039947359662446e-31,0.0010495325222677763,1.0547816779454457e-08,1.5828539209911236e-08,0.00016385096587198604,0.8322075006903012,8.606890178604721e-12,4.09289565372295e-17,0.8322075006903012
1519,2015-02-26,0.0,0.0,0.0,2015,2,26,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.03784045853143394,6.098688103116819e-19,6.277162123269114e-32,0.0008159878350721483,6.997045994265065e-09,2.3645554668615604e-08,0.00012340980408667956,0.7971141629458125,5.309883359214771e-12,7.330319795513614e-17,0.7971141629458125
1520,2015-02-27,0.0,0.0,0.0,2015,2,27,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.03177804641749838,3.2838813589367143e-19,2.793776256466959e-32,0.0006315414766389987,4.62058847615921e-09,3.516321581057925e-08,9.252960973638543e-05,0.760045927023468,3.2610248726700355e-12,1.3069097000558088e-16,0.760045927023468
1521,2015-02-28,0.0,0.0,0.0,2015,2,28,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.026566137145725102,1.760227914426155e-19,1.237799517733768e-32,0.0004865757746296883,3.0374578711408626e-09,5.205447572187675e-08,6.906248619019833e-05,0.7214222903547561,1.9936717358377863e-12,2.3195228302435696e-16,0.7214222903547561
1522,2015-03-01,0.0,0.0,0.0,2015,3,1,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.022108538597039658,9.392490402701178e-20,5.4593307522331215e-33,0.00037318957021707967,1.987712853292263e-09,7.671105893720845e-08,5.131379054322775e-05,0.6816629478612286,1.2133430395437822e-12,4.0980960411175916e-16,0.6816629478612286
1523,2015-03-02,0.0,0.0,0.0,2015,3,2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.01831563888873418,4.9891093927950183e-20,2.396949668898052e-33,0.00028493048887656886,1.2948737877910746e-09,1.1253517471925912e-07,3.795389888449303e-05,0.6411803884299546,7.35095839585829e-13,7.207688734079356e-16,0.6411803884299546
1524,2015-03-03,0.0,0.0,0.0,2015,3,3,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.015104783999608878,2.6381270294181677e-20,1.0476321879500156e-33,0.00021656025755544176,8.397144824858431e-10,1.6434216793821234e-07,2.7945321209152884e-05,0.6003730411984044,4.433377746328046e-13,1.2619447026583566e-15,0.6003730411984044
1525,2015-03-04,0.0,0.0,0.0,2015,3,4,2,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.012400448027957603,1.3886691616029176e-20,4.558155769051401e-34,0.00016385096587198604,5.420835868877036e-10,2.3891319952628224e-07,2.0482936846887517e-05,0.5596191218461927,2.661680480344294e-13,2.1994547780410763e-15,0.5596191218461927
1526,2015-03-05,0.0,0.0,0.0,2015,3,5,3,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.010134227381485734,7.276663454088607e-21,1.9742397967768173e-34,0.00012340980408667956,3.4836240728956334e-10,3.4574960100244164e-07,1.4945338524781451e-05,0.5192712990540764,1.5907704423661305e-13,3.816103628946825e-15,0.5192712990540764
1527,2015-03-06,0.0,0.0,0.0,2015,3,6,4,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.008244689844825922,3.795737739100092e-21,1.9742397967768173e-34,9.252960973638543e-05,2.2285722505175572e-10,4.980966734693725e-07,1.0855496653299211e-05,0.47965226883004425,9.464322195262531e-14,6.5910664926522654e-15,0.47965226883004425
1528,2015-03-07,0.0,0.0,0.0,2015,3,7,5,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.006677108163747914,1.971017666651087e-21,4.558155769051401e-34,6.906248619019833e-05,1.4192292867942123e-10,7.143252560542774e-07,7.849175678309677e-06,0.441051290941554,5.605339617595758e-14,1.1332393247975474e-14,0.441051290941554
1529,2015-03-08,0.0,0.0,0.0,2015,3,8,6,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.005383105741918052,1.0188617225283034e-21,1.0476321879500156e-33,5.131379054322775e-05,8.997229967366561e-11,1.0197853771706282e-06,5.649744546949397e-06,0.40372170860859763,3.3047967556318703e-14,1.939625972470827e-14,0.40372170860859763
1530,2015-03-09,0.0,0.0,0.0,2015,3,9,0,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004320239474094066,5.242885663363464e-22,2.396949668898052e-33,3.795389888449303e-05,5.678001307018091e-11,1.449278887147761e-06,4.048218864632775e-06,0.36787944117144233,1.939625972470827e-14,3.3047967556318703e-14,0.36787944117144233
1531,2015-03-10,0.0,0.0,0.0,2015,3,10,1,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003451541830562535,2.685690341941217e-22,5.4593307522331215e-33,2.7945321209152884e-05,3.567077669253329e-11,2.050338474493025e-06,2.8875503621930407e-06,0.33370241075447066,1.1332393247975474e-14,5.605339617595758e-14,0.33370241075447066
1532,2015-03-11,0.0,0.0,0.0,2015,3,11,2,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002745041231162644,1.3695310990003124e-22,1.237799517733768e-32,2.0482936846887517e-05,2.2307970104970424e-11,2.8875503621930407e-06,2.050338474493025e-06,0.30133083890551066,6.5910664926522654e-15,9.464322195262531e-14,0.30133083890551066
1533,2015-03-12,0.0,0.0,0.0,2015,3,12,3,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173276647747907,6.95213617456976e-23,2.793776256466959e-32,1.4945338524781451e-05,1.3887943864964021e-11,4.048218864632775e-06,1.449278887147761e-06,0.2708683284704635,3.816103628946825e-15,1.5907704423661305e-13,0.2708683284704635
1534,2015-03-13,0.0,0.0,0.0,2015,3,13,4,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171281936882384,3.513136727828072e-23,6.277162123269114e-32,1.0855496653299211e-05,8.606890178604721e-12,5.649744546949397e-06,1.0197853771706282e-06,0.24238362999515986,2.1994547780410763e-15,2.661680480344294e-13,0.24238362999515986
1535,2015-03-14,0.0,0.0,0.0,2015,3,14,5,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013438120398556223,1.7672673139340898e-23,1.4039947359662446e-31,7.849175678309677e-06,5.309883359214771e-12,7.849175678309677e-06,7.143252560542774e-07,0.21591298091726488,1.2619447026583566e-15,4.433377746328046e-13,0.21591298091726488
1536,2015-03-15,0.0,0.0,0.0,2015,3,15,6,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010495325222677763,8.849930260292657e-24,3.1260651434701166e-31,5.649744546949397e-06,3.2610248726700355e-12,1.0855496653299211e-05,4.980966734693725e-07,0.19146289967870542,7.207688734079356e-16,7.35095839585829e-13,0.19146289967870542
1537,2015-03-16,0.0,0.0,0.0,2015,3,16,0,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008159878350721483,4.411719196996002e-24,6.928847118330195e-31,4.048218864632775e-06,1.9936717358377863e-12,1.4945338524781451e-05,3.4574960100244164e-07,0.1690133154060661,4.0980960411175916e-16,1.2133430395437822e-12,0.1690133154060661
1538,2015-03-17,0.0,0.0,0.0,2015,3,17,1,0,0.0,1,20,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006315414766389987,2.1893050878062735e-24,1.5288129205360447e-30,2.8875503621930407e-06,1.2133430395437822e-12,2.0482936846887517e-05,2.3891319952628224e-07,0.14852091655171076,2.3195228302435696e-16,1.9936717358377863e-12,0.14852091655171076
1539,2015-03-18,0.0,11.333333333333334,0.0,2015,3,18,2,1,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004865757746296883,1.0815214096490333e-24,3.3579801181420154e-30,2.050338474493025e-06,7.35095839585829e-13,2.7945321209152884e-05,1.6434216793821234e-07,0.12992260830505947,1.3069097000558088e-16,3.2610248726700355e-12,0.12992260830505947
1540,2015-03-19,0.0,0.0,0.0,2015,3,19,3,0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.00037318957021707967,5.318563715269067e-25,7.342303069252906e-30,1.449278887147761e-06,4.433377746328046e-13,3.795389888449303e-05,1.1253517471925912e-07,0.11313897801910364,7.330319795513614e-17,5.309883359214771e-12,0.11313897801910364
1541,2015-03-20,0.0,0.0,0.0,2015,3,20,4,0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.00028493048887656886,2.603658507632229e-25,1.5981476628267853e-29,1.0197853771706282e-06,2.661680480344294e-13,5.131379054322775e-05,7.671105893720845e-08,0.09807767964508253,4.09289565372295e-17,8.606890178604721e-12,0.09807767964508253
1542,2015-03-21,0.0,0.0,0.0,2015,3,21,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.00021656025755544176,1.2688318989310368e-25,3.4628359020592734e-29,7.143252560542774e-07,1.5907704423661305e-13,6.906248619019833e-05,5.205447572187675e-08,0.08463666150622445,2.2749341707408446e-17,1.3887943864964021e-11,0.08463666150622445
1543,2015-03-22,0.0,0.0,0.0,2015,3,22,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.00016385096587198604,6.155375693545423e-26,7.469255741829046e-29,4.980966734693725e-07,9.464322195262531e-14,9.252960973638543e-05,3.516321581057925e-08,0.07270717596764426,1.2587439785341146e-17,2.2307970104970424e-11,0.07270717596764426
1544,2015-03-23,0.0,0.0,0.0,2015,3,23,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,0.00012340980408667956,2.972593012420696e-26,1.603810890548638e-28,3.4574960100244164e-07,5.605339617595758e-14,0.00012340980408667956,2.3645554668615604e-08,0.06217652402211632,6.933242467194433e-18,3.567077669253329e-11,0.06217652402211632
1545,2015-03-24,0.0,0.0,0.0,2015,3,24,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,9.252960973638543e-05,1.429047782650265e-26,3.4281466917367465e-28,2.3891319952628224e-07,3.3047967556318703e-14,0.00016385096587198604,1.5828539209911236e-08,0.05293050193270875,3.8015944193905344e-18,5.678001307018091e-11,0.05293050193270875
1546,2015-03-25,0.0,0.0,0.0,2015,3,25,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,1.0,0.5,6.906248619019833e-05,6.838934727824874e-27,7.294508704739252e-28,1.6434216793821234e-07,1.939625972470827e-14,0.00021656025755544176,1.0547816779454457e-08,0.04485553036633267,2.0750357571818113e-18,8.997229967366561e-11,0.04485553036633267
1547,2015-03-26,0.0,0.0,0.0,2015,3,26,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,5.131379054322775e-05,3.2580712504375464e-27,1.5451231768499288e-27,1.1253517471925912e-07,1.1332393247975474e-14,0.00028493048887656886,6.997045994265065e-09,0.03784045853143394,1.1274980485847069e-18,1.4192292867942123e-10,0.03784045853143394
1548,2015-03-27,0.0,0.0,0.0,2015,3,27,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,3.795389888449303e-05,1.5451231768499288e-27,3.2580712504375464e-27,7.671105893720845e-08,6.5910664926522654e-15,0.00037318957021707967,4.62058847615921e-09,0.03177804641749838,6.098688103116819e-19,2.2285722505175572e-10,0.03177804641749838
1549,2015-03-28,0.0,0.0,0.0,2015,3,28,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,2.7945321209152884e-05,7.294508704739252e-28,6.838934727824874e-27,5.205447572187675e-08,3.816103628946825e-15,0.0004865757746296883,3.0374578711408626e-09,0.026566137145725102,3.2838813589367143e-19,3.4836240728956334e-10,0.026566137145725102
1550,2015-03-29,0.0,0.0,0.0,2015,3,29,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,2.0482936846887517e-05,3.4281466917367465e-28,1.429047782650265e-26,3.516321581057925e-08,2.1994547780410763e-15,0.0006315414766389987,1.987712853292263e-09,0.022108538597039658,1.760227914426155e-19,5.420835868877036e-10,0.022108538597039658
1551,2015-03-30,0.0,0.0,0.0,2015,3,30,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,1.4945338524781451e-05,1.603810890548638e-28,2.972593012420696e-26,2.3645554668615604e-08,1.2619447026583566e-15,0.0008159878350721483,1.2948737877910746e-09,0.01831563888873418,9.392490402701178e-20,8.397144824858431e-10,0.01831563888873418
1552,2015-03-31,0.0,0.0,0.0,2015,3,31,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,1.0855496653299211e-05,7.469255741829046e-29,6.155375693545423e-26,1.5828539209911236e-08,7.207688734079356e-16,0.0010495325222677763,8.397144824858431e-10,0.015104783999608878,4.9891093927950183e-20,1.2948737877910746e-09,0.015104783999608878
1553,2015-04-01,0.0,0.0,0.0,2015,4,1,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,7.849175678309677e-06,3.4628359020592734e-29,1.2688318989310368e-25,1.0547816779454457e-08,4.0980960411175916e-16,0.0013438120398556223,5.420835868877036e-10,0.012400448027957603,2.6381270294181677e-20,1.987712853292263e-09,0.012400448027957603
1554,2015-04-02,0.0,0.0,0.0,2015,4,2,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,5.649744546949397e-06,1.5981476628267853e-29,2.603658507632229e-25,6.997045994265065e-09,2.3195228302435696e-16,0.00171281936882384,3.4836240728956334e-10,0.010134227381485734,1.3886691616029176e-20,3.0374578711408626e-09,0.010134227381485734
1555,2015-04-03,0.0,0.0,0.0,2015,4,3,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,4.048218864632775e-06,7.342303069252906e-30,5.318563715269067e-25,4.62058847615921e-09,1.3069097000558088e-16,0.002173276647747907,2.2285722505175572e-10,0.008244689844825922,7.276663454088607e-21,4.62058847615921e-09,0.008244689844825922
1556,2015-04-04,0.0,0.0,0.0,2015,4,4,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,2.8875503621930407e-06,3.3579801181420154e-30,1.0815214096490333e-24,3.0374578711408626e-09,7.330319795513614e-17,0.002745041231162644,1.4192292867942123e-10,0.006677108163747914,3.795737739100092e-21,6.997045994265065e-09,0.006677108163747914
1557,2015-04-05,0.0,0.0,0.0,2015,4,5,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,2.050338474493025e-06,1.5288129205360447e-30,2.1893050878062735e-24,1.987712853292263e-09,4.09289565372295e-17,0.003451541830562535,8.997229967366561e-11,0.005383105741918052,1.971017666651087e-21,1.0547816779454457e-08,0.005383105741918052
1558,2015-04-06,0.0,0.0,0.0,2015,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,1.449278887147761e-06,6.928847118330195e-31,4.411719196996002e-24,1.2948737877910746e-09,2.2749341707408446e-17,0.004320239474094066,5.678001307018091e-11,0.004320239474094066,1.0188617225283034e-21,1.5828539209911236e-08,0.004320239474094066
