,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count,year,month,day,weekday,Weekend_FLG,Event_1day,Event_7days,Event_14days,Event_1month,Discount_off,GWP
313,Clinique,['Upgraded! FREE 9-Piece Deluxe Gifts' 'Free 9 Piece Gift' '8 Piece Gifts'],2015-05-08,0.0,491.0,0.0,2015,5,8,Friday,True,Normal,Normal,Normal,Memorial Day,0.0,False
314,Clinique,['$34.50 ($100 Value)' 'Free Instant Pretty Trio'],2015-05-11,0.0,12.0,0.0,2015,5,11,Monday,False,Normal,Normal,Normal,Memorial Day,0.0,False
315,Clinique,Free Happy Perfume Spray mini,2015-05-20,0.0,2.0,0.0,2015,5,20,Wednesday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
316,Clinique,2 Free Minis + Mystery Bag,2015-05-23,0.0,7.0,0.0,2015,5,23,Saturday,True,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
317,Clinique,Free Men's Dopp Bag PLUS 4 Samples,2015-05-26,0.0,6.0,0.0,2015,5,26,Tuesday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,True
318,Clinique,Free 4 Minis,2015-06-01,0.0,36.0,0.0,2015,6,1,Monday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,False
319,Clinique,Free 3 Minis,2015-06-05,0.0,9.0,0.0,2015,6,5,Friday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,False
320,Clinique,Free Mini Fragrance Trio,2015-06-06,0.0,8.0,0.0,2015,6,6,Saturday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,False
321,Clinique,Free 5 Minis + Free Shipping,2015-06-12,0.0,54.0,0.0,2015,6,12,Friday,True,Normal,Normal,Normal,Memorial Day,0.0,False
322,Clinique,Free Mini Acne Solutions Clinical Clearing Gel,2015-06-14,0.0,12.0,0.0,2015,6,14,Sunday,False,Normal,Normal,Normal,Independence Day (Observed),0.0,False
323,Clinique,Free Trio,2015-06-15,0.0,7.0,0.0,2015,6,15,Monday,False,Normal,Normal,Normal,Independence Day (Observed),0.0,False
324,Clinique,Get 4 free skin sparkling essentials,2015-06-17,0.0,3.0,0.0,2015,6,17,Wednesday,False,Normal,Normal,Normal,Independence Day (Observed),0.0,False
325,Clinique,Free Mini Brightening Duo,2015-06-18,0.0,9.0,0.0,2015,6,18,Thursday,False,Normal,Normal,Normal,Independence Day (Observed),0.0,False
326,Clinique,3 free Chubby Stick minis + free shipping,2015-06-21,0.0,61.0,0.0,2015,6,21,Sunday,False,Normal,Normal,Independence Day (Observed),Independence Day (Observed),0.0,False
327,Clinique,Pick 5 Free minis + Free shipping,2015-06-23,0.0,19.0,0.0,2015,6,23,Tuesday,False,Normal,Normal,Independence Day (Observed),Independence Day (Observed),0.0,False
328,Clinique,Free 3-Step Set,2015-06-26,0.0,10.0,0.0,2015,6,26,Friday,True,Normal,Normal,Independence Day (Observed),Independence Day (Observed),0.0,False
329,Clinique,Free Clinique Smart Serum Mini,2015-06-30,0.0,2.0,0.0,2015,6,30,Tuesday,False,Normal,Independence Day (Observed),Independence Day (Observed),Independence Day (Observed),0.0,False
330,Clinique,4 Free Minis + Free Shipping,2015-07-02,0.0,10.0,0.0,2015,7,2,Thursday,False,Normal,Independence Day (Observed),Independence Day (Observed),Independence Day (Observed),0.0,False
331,Clinique,Free 3-Step kit,2015-07-06,0.0,5.0,0.0,2015,7,6,Monday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
332,Clinique,Free Deluxe Sample + Free Shipping,2015-07-07,0.0,13.0,0.0,2015,7,7,Tuesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,True
333,Clinique,Free 3-step Kit,2015-07-08,0.0,4.0,0.0,2015,7,8,Wednesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
334,Clinique,Free Happy Body Cream + Happy Fragrance Mini + Free shipping,2015-07-11,0.0,14.0,0.0,2015,7,11,Saturday,True,Normal,Normal,Independence Day,Independence Day,0.0,False
335,Clinique,Free Standard Shipping,2015-07-12,0.0,4.0,0.0,2015,7,12,Sunday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
336,Clinique,Free Color Duo,2015-07-14,0.0,10.0,0.0,2015,7,14,Tuesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
337,Clinique,Free 3 minis + Free Shipping,2015-07-17,0.0,23.0,0.0,2015,7,17,Friday,True,Normal,Normal,Independence Day,Independence Day,0.0,False
338,Clinique,Free Men's Travel Kit,2015-07-21,0.0,9.0,0.0,2015,7,21,Tuesday,False,Normal,Normal,Normal,Independence Day,0.0,True
339,Clinique,Free Summer skin savers kit + Free shipping,2015-07-23,0.0,34.0,0.0,2015,7,23,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,False
340,Clinique,Free Even Better Moisturizer Mini,2015-07-24,0.0,14.0,0.0,2015,7,24,Friday,True,Normal,Normal,Normal,Independence Day,0.0,False
341,Clinique,Free Deluxe Sample,2015-07-30,0.0,23.0,0.0,2015,7,30,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,True
342,Clinique,Free Pore Refining Solutions Correcting Serum,2015-08-01,0.0,9.0,0.0,2015,8,1,Saturday,True,Normal,Normal,Normal,Independence Day,0.0,False
343,Clinique,['$38.5 + Free 4 Deluxe Samples' '$59.5 + Free 4 Deluxe Samples'],2015-08-03,0.0,17.0,0.0,2015,8,3,Monday,False,Normal,Normal,Normal,Normal,0.0,False
344,Clinique,$89.5 + Free 4 Deluxe Samples,2015-08-04,0.0,16.0,0.0,2015,8,4,Tuesday,False,Normal,Normal,Normal,Normal,0.0,True
345,Clinique,Free 4 minis + Free Shipping,2015-08-06,0.0,52.0,0.0,2015,8,6,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
346,Clinique,Free Chubby Eye or Chubby Lip Sample,2015-08-09,0.0,12.0,0.0,2015,8,9,Sunday,False,Normal,Normal,Normal,Labor Day,0.0,True
347,Clinique,Free Moisture Trio Sample,2015-08-15,0.0,12.0,0.0,2015,8,15,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,True
348,Clinique,15% Off,2015-08-17,0.0,172.0,0.0,2015,8,17,Monday,False,Normal,Normal,Normal,Labor Day,0.15,False
349,Clinique,Pick 5 Minis + Free Shipping,2015-08-18,0.0,42.0,0.0,2015,8,18,Tuesday,False,Normal,Normal,Normal,Labor Day,0.0,False
350,Clinique,Free Travel Trio,2015-08-19,0.0,12.0,0.0,2015,8,19,Wednesday,False,Normal,Normal,Normal,Labor Day,0.0,True
351,Clinique,Free Mini 7 Day Scrub,2015-08-22,0.0,11.0,0.0,2015,8,22,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,False
352,Clinique,Free Shipping,2015-08-25,0.0,17.0,0.0,2015,8,25,Tuesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
353,Clinique,['$26 + 5 Free Luxury Minis + Free Shipping' '$59.5 + 5 Samples'],2015-08-26,0.0,71.0,0.0,2015,8,26,Wednesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
354,Clinique,Pick 5 Free Minis,2015-08-27,0.0,42.0,0.0,2015,8,27,Thursday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
355,Clinique,Free 4 Pieces Gift + Fee Shipping,2015-08-31,0.0,21.0,0.0,2015,8,31,Monday,False,Normal,Normal,Labor Day,Labor Day,0.0,True
356,Clinique,Free 3-Step Kit,2015-09-04,0.0,5.0,0.0,2015,9,4,Friday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
357,Clinique,Free #1 moisturizer FREE + a FREE eye cream deluxe samples,2015-09-08,0.0,51.0,0.0,2015,9,8,Tuesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
358,Clinique,Free Deluxe Sample,2015-09-09,0.0,8.0,0.0,2015,9,9,Wednesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,True
359,Clinique,['$10 + Free 5 Minis' 'Pick 5 Free Samples + Free Shipping'],2015-09-11,0.0,136.0,0.0,2015,9,11,Friday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
360,Clinique,Free 2 Sculptwear Minis,2015-09-14,0.0,9.0,0.0,2015,9,14,Monday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
361,Clinique,"['Free Chubby Stick Eye + Chubby Stick Lip Duo'
 '$26 + Free 2 Sculptwear Minis']",2015-09-15,0.0,33.0,0.0,2015,9,15,Tuesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
362,Clinique,3 Free Minis + Mystery Bag,2015-09-19,0.0,16.0,0.0,2015,9,19,Saturday,True,Normal,Normal,Labor Day,Labor Day,0.0,False
363,Clinique,Pick 6 Free Samples,2015-09-23,0.0,18.0,0.0,2015,9,23,Wednesday,False,Normal,Normal,Normal,Labor Day,0.0,True
364,Clinique,Free Trio,2015-09-25,0.0,13.0,0.0,2015,9,25,Friday,True,Normal,Normal,Normal,Columbus Day,0.0,False
365,Clinique,Fall Refresh Kit,2015-09-26,0.0,24.0,0.0,2015,9,26,Saturday,True,Normal,Normal,Normal,Columbus Day,0.0,False
366,Clinique,Free 2 Turnaround Minis,2015-09-30,0.0,20.0,0.0,2015,9,30,Wednesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
367,Clinique,From $27.5 + Free Shipping,2015-10-02,0.0,27.0,0.0,2015,10,2,Friday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,False
368,Clinique,Pick 4 Minis + Free Shipping,2015-10-04,0.0,24.0,0.0,2015,10,4,Sunday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
369,Clinique,3 Free Treats,2015-10-06,0.0,7.0,0.0,2015,10,6,Tuesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
370,Clinique,['Free Fresh Face Trio' '$49.50($71 Value)' 'Free Shipping'],2015-10-07,0.0,90.0,2.0,2015,10,7,Wednesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
371,Clinique,Free Shipping,2015-10-10,0.0,19.0,0.0,2015,10,10,Saturday,True,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
372,Clinique,Free Fall Moisture Kit,2015-10-12,0.0,22.0,0.0,2015,10,12,Monday,False,Columbus Day,Columbus Day,Columbus Day,Columbus Day,0.0,False
373,Clinique,Free Chubby Lip Balm and Makeup Remover,2015-10-17,0.0,24.0,0.0,2015,10,17,Saturday,True,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
374,Clinique,2 Free Travel Size Treats,2015-10-18,0.0,9.0,0.0,2015,10,18,Sunday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
375,Clinique,Free 4-Piece Beauty Kit,2015-11-08,0.0,49.0,7.0,2015,11,8,Sunday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
376,Clinique,$46.40$58.00,2015-11-09,0.0,48.0,8.0,2015,11,9,Monday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
377,Clinique,['$11.60$14.50' '$13.60$17.00' '$31.20$39.00' '$15.20$19.00' '$20.80 '],2015-11-11,0.0,283.0,48.0,2015,11,11,Wednesday,False,Veterans Day,Veterans Day,Veterans Day,Veterans Day,0.0,False
378,Clinique,['Free Holiday Tote' '20% Off + Free Shipping'],2015-11-13,0.0,847.0,236.0,2015,11,13,Friday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
379,Clinique,Free 3-Piece Beauty Kit,2015-11-16,0.0,34.0,3.0,2015,11,16,Monday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
380,Clinique,Receive a free lip trio,2015-11-19,0.0,99.0,9.0,2015,11,19,Thursday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
381,Clinique,Get the Limited Edition The Gift of Great Skin For Only $49.5,2015-11-20,0.0,264.0,47.0,2015,11,20,Friday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
382,Clinique,Pick 4 Samples,2015-11-24,0.0,93.0,17.0,2015,11,24,Tuesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
383,Clinique,$62.40 ,2015-11-26,0.0,242.0,75.0,2015,11,26,Thursday,False,Thanksgiving,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
384,Clinique,"['$25.60 ' '$30.40$38.00' '$17.60 ' '$31.20 ' '$39.60 '
 '20% Off + Free 3 Deluxe Samples']",2015-11-30,0.0,689.0,157.0,2015,11,30,Monday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
385,Clinique,['20% Off' '$20.80 '],2015-12-02,0.0,287.0,57.0,2015,12,2,Wednesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
386,Clinique,['20% Off' 'Extended! 20% Off Any Order'],2015-12-03,0.0,590.0,124.0,2015,12,3,Thursday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
387,Clinique,Pick 5 samples,2015-12-05,0.0,193.0,35.0,2015,12,5,Saturday,True,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
388,Clinique,"Pick Free Bag, Eye Palette and sample trio",2015-12-09,0.0,40.0,5.0,2015,12,9,Wednesday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
389,Clinique,Get 12 Bestsellers for $49.50 (A $109 value),2015-12-10,0.0,121.0,26.0,2015,12,10,Thursday,False,Normal,Normal,Normal,Thanksgiving,0.0,False
390,Clinique,Free Happy Body Cream and Happy Fragrance,2015-12-11,0.0,22.0,2.0,2015,12,11,Friday,True,Normal,Normal,Normal,Christmas Day,0.0,False
391,Clinique,['Choose a Free Skincare Trio' '$30.40$38.00' '$31.20 ' '20% Off'],2015-12-12,0.0,69.0,12.0,2015,12,12,Saturday,True,Normal,Normal,Christmas Day,Christmas Day,0.0,False
392,Clinique,['Free 4 Best Selling Fragrances' '$25.60 ' '$20.80 '],2015-12-13,0.0,136.0,47.0,2015,12,13,Sunday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
393,Clinique,['Dealmoon Exclusive! 20% Off Any Order' 'Free 3-Step Kit'],2015-12-14,0.0,281.0,109.0,2015,12,14,Monday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
394,Clinique,['Free Chubby Eye + Lip Duo' '$42.5 + Free 3 Samples'],2015-12-15,0.0,50.0,7.0,2015,12,15,Tuesday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
395,Clinique,Free Cosmetics Case and Moisture Trio,2015-12-16,0.0,12.0,2.0,2015,12,16,Wednesday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
396,Clinique,Pick 5 samples,2015-12-17,0.0,57.0,14.0,2015,12,17,Thursday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
397,Clinique,Free Overnight Shipping Upgrade,2015-12-23,0.0,6.0,0.0,2015,12,23,Wednesday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,False
398,Clinique,Free Full-Size Long Last Lipstick ($17 value),2015-12-25,0.0,252.0,67.0,2015,12,25,Friday,True,Christmas Day,Christmas Day,Christmas Day,Christmas Day,0.0,True
399,Clinique,Free Two Free Happy Perfume Spray Minis,2016-01-02,0.0,38.0,5.0,2016,1,2,Saturday,True,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,False
400,Clinique,Free Smart Travel Duo,2016-01-03,0.0,12.0,2.0,2016,1,3,Sunday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,True
401,Clinique,New Release,2016-01-05,0.0,27.0,106.0,2016,1,5,Tuesday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,False
402,Clinique,Free 7 Samples with $40 purchase,2016-01-07,0.0,16.0,2.0,2016,1,7,Thursday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,True
403,Clinique,Free 7 Samples with $40 purchase,2016-01-08,0.0,23.0,5.0,2016,1,8,Friday,True,Normal,Normal,New Year's Day,New Year's Day,0.0,True
404,Clinique,Free 7 Samples,2016-01-11,0.0,96.0,38.0,2016,1,11,Monday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,True
405,Clinique,Free Lipstick Duo,2016-01-12,0.0,10.0,1.0,2016,1,12,Tuesday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
406,Clinique,Free 3-Step travel kit,2016-01-15,0.0,30.0,8.0,2016,1,15,Friday,True,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
407,Clinique,Free Acne Clinical Clearing Gel + Free Shipping,2016-01-18,0.0,29.0,2.0,2016,1,18,Monday,False,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
408,Clinique,Free Chubby Eye and Lip Mini Duo,2016-01-19,0.0,35.0,5.0,2016,1,19,Tuesday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
409,Clinique,New Release,2016-01-22,1.0,51.0,88.0,2016,1,22,Friday,True,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
410,Clinique,3 FREE Minis,2016-01-24,0.0,27.0,6.0,2016,1,24,Sunday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
411,Clinique,Free 4-Piece Kit,2016-01-29,0.0,26.0,8.0,2016,1,29,Friday,True,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
412,Clinique,Free 2 treats + Free Shipping,2016-01-31,0.0,24.0,7.0,2016,1,31,Sunday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
413,Clinique,Free 5 Piece Travel Kit,2016-02-02,0.0,36.0,7.0,2016,2,2,Tuesday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,True
414,Clinique,Free Clinique Pop™ Lip Colour Sample,2016-02-03,0.0,12.0,5.0,2016,2,3,Wednesday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,True
415,Clinique,Pick 5 Free minis + Free Shipping,2016-02-04,0.0,74.0,16.0,2016,2,4,Thursday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
416,Clinique,Pick 5 Free minis + Free 2-day shipping,2016-02-07,0.0,13.0,6.0,2016,2,7,Sunday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
417,Clinique,Free Fan Faves Kit,2016-02-10,0.0,21.0,9.0,2016,2,10,Wednesday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
418,Clinique,4 Free Shades of Clinique Lip Pop,2016-02-14,0.0,18.0,6.0,2016,2,14,Sunday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
419,Clinique,Free Clinique For Men Travel Duo,2016-02-15,0.0,17.0,4.0,2016,2,15,Monday,False,Washington's Birthday,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,True
420,Clinique,['Free Eye Kit' 'New Release!'],2016-02-16,2.0,96.0,97.0,2016,2,16,Tuesday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
421,Clinique,Free 4pcs Skincare or Makeup kit,2016-02-18,0.0,21.0,13.0,2016,2,18,Thursday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
422,Clinique,['15% Off' 'Free Even Better Clinical Serum and Eye serum dup'],2016-02-20,0.0,325.0,66.0,2016,2,20,Saturday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
423,Clinique,['Free 5-Piece Gift and Cosmetics Bag' 'Dealmoon exclusive!'],2016-02-25,0.0,378.0,151.0,2016,2,25,Thursday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
424,Clinique,Free Pep Start Eye Cream mini,2016-02-27,0.0,19.0,10.0,2016,2,27,Saturday,True,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
425,Clinique,Free 20 Day Supply of Smart Serum,2016-02-28,0.0,49.0,13.0,2016,2,28,Sunday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
426,Clinique,$69.5 ($131 Value),2016-03-04,0.0,23.0,9.0,2016,3,4,Friday,True,Normal,Normal,Normal,Washington's Birthday,0.0,False
427,Clinique,Free 4 Piece Kit,2016-03-05,0.0,29.0,10.0,2016,3,5,Saturday,True,Normal,Normal,Normal,Washington's Birthday,0.0,False
428,Clinique,Free 3 Piece Kit,2016-03-09,0.0,31.0,5.0,2016,3,9,Wednesday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
429,Clinique,5 minis,2016-03-18,0.0,145.0,24.0,2016,3,18,Friday,True,Normal,Normal,Normal,Normal,0.0,False
430,Clinique,Free Tote,2016-03-28,0.0,11.0,0.0,2016,3,28,Monday,False,Normal,Normal,Normal,Normal,0.0,False
431,Clinique,Dealmoon Exclusive! Free 4 minis,2016-04-10,0.0,45.0,12.0,2016,4,10,Sunday,False,Normal,Normal,Normal,Normal,0.0,False
432,Clinique,Dealmoon Exclusive! Free 8 Samples,2016-04-12,0.0,27.0,10.0,2016,4,12,Tuesday,False,Normal,Normal,Normal,Normal,0.0,True
433,Clinique,DEALMOON EXCLUSIVE! 25% off,2016-04-14,0.0,59.0,15.0,2016,4,14,Thursday,False,Normal,Normal,Normal,Normal,0.25,False
434,Clinique,['$29 ' '$32 ' '$38 ' '$49.50 ' '$39 ' '$78 '],2016-04-23,0.0,144.0,66.0,2016,4,23,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
435,Clinique,Dealmoon Exclusive! Free 7-pc gift,2016-05-03,0.0,97.0,34.0,2016,5,3,Tuesday,False,Normal,Normal,Normal,Memorial Day,0.0,False
436,Clinique,"['Free 7 pcs Gift with any $27 purchase'
 'Dealmoon Exclusive! Free 7 pcs Gift']",2016-05-05,0.0,775.0,368.0,2016,5,5,Thursday,False,Normal,Normal,Normal,Memorial Day,0.0,False
437,Clinique,"['4 Free Samples'
 'Receive the Limited Edition Summer In Clinique Set($100 Value ) for $34.50']",2016-05-10,0.0,64.0,20.0,2016,5,10,Tuesday,False,Normal,Normal,Normal,Memorial Day,0.0,False
438,Clinique,Free 4-piece Travel Minis Kit,2016-05-22,0.0,18.0,8.0,2016,5,22,Sunday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,True
439,Clinique,Choose 3-Step Travel Kit + 4 Fragrance Minis,2016-06-07,0.0,23.0,7.0,2016,6,7,Tuesday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,True
440,Clinique,Choose a Free Kit,2016-06-09,0.0,14.0,5.0,2016,6,9,Thursday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,False
441,Clinique,3 Free makeup mini faves,2016-06-10,0.0,4.0,0.0,2016,6,10,Friday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,False
442,Clinique,4 Free Clinique Faves,2016-06-16,0.0,7.0,2.0,2016,6,16,Thursday,False,Normal,Normal,Normal,Memorial Day,0.0,False
443,Clinique,Free Full Size Sculptwear Serum ($54.50 value),2016-06-17,0.0,116.0,36.0,2016,6,17,Friday,True,Normal,Normal,Normal,Independence Day,0.0,True
444,Clinique,Pick 5 free minis with any $40 purchase,2016-06-19,0.0,31.0,4.0,2016,6,19,Sunday,False,Normal,Normal,Normal,Independence Day,0.0,False
445,Clinique,3 Free Makeup Minis,2016-06-21,0.0,7.0,0.0,2016,6,21,Tuesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
446,Clinique,Free VIP Lip Palette,2016-06-23,0.0,9.0,1.0,2016,6,23,Thursday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
447,Clinique,Pick 4 minis + 3-pc Instant Wow Kit,2016-07-03,0.0,40.0,9.0,2016,7,3,Sunday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
448,Clinique,2 Deluxe Samples,2016-07-06,0.0,7.0,5.0,2016,7,6,Wednesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,True
449,Clinique,"['Receive a free 20-day supply of Clinique Smart Serum'
 'Dealmoon Exclusive! 50% Off']",2016-07-13,0.0,106.0,41.0,2016,7,13,Wednesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
450,Clinique,Free 4-piece Color Kit + Foundation,2016-07-17,0.0,93.0,22.0,2016,7,17,Sunday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
451,Clinique,6 Deluxe Samples + Free Shipping,2016-07-20,0.0,26.0,8.0,2016,7,20,Wednesday,False,Normal,Normal,Normal,Independence Day,0.0,True
452,Clinique,Free 3-piece Summer Minis Kit,2016-07-23,0.0,8.0,1.0,2016,7,23,Saturday,True,Normal,Normal,Normal,Independence Day,0.0,False
453,Clinique,Dealmoon Exclusive！,2016-07-28,0.0,29.0,7.0,2016,7,28,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,False
454,Clinique,['$19 ' '$39 '],2016-08-03,0.0,23.0,4.0,2016,8,3,Wednesday,False,Normal,Normal,Normal,Normal,0.0,False
455,Clinique,['$18.50 ' '$89.50 '],2016-08-04,0.0,41.0,6.0,2016,8,4,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
456,Clinique,Dealmoon Exclusive！8-Piece Top Sellers Mini Samples,2016-08-13,6.0,150.0,44.0,2016,8,13,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,True
457,Clinique,Free 4 Piece Smart Kit,2016-08-22,5.0,15.0,3.0,2016,8,22,Monday,False,Normal,Normal,Normal,Labor Day,0.0,False
458,Clinique,Dealmoon Exclusive! Free 5 Pc Gift,2016-08-26,2.0,29.0,13.0,2016,8,26,Friday,True,Normal,Normal,Labor Day,Labor Day,0.0,True
459,Clinique,Dealmoon Exclusive: Free Full-size Quickliner for Eyes in Smoky Brown,2016-08-31,1.0,13.0,6.0,2016,8,31,Wednesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,True
460,Clinique,Free 3 Piece Weekender Kit,2016-09-01,2.0,30.0,14.0,2016,9,1,Thursday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
461,Clinique,50% Off,2016-09-08,20.0,113.0,43.0,2016,9,8,Thursday,False,Normal,Labor Day,Labor Day,Labor Day,0.5,False
462,Clinique,5 Free Minis + 3 Pc Dealmoon Exclusive Gift,2016-09-16,18.0,32.0,11.0,2016,9,16,Friday,True,Normal,Normal,Labor Day,Labor Day,0.0,True
463,Clinique,Dealmoon Exclusive! Free Full Size Mascara,2016-09-18,2.0,12.0,8.0,2016,9,18,Sunday,False,Normal,Normal,Labor Day,Labor Day,0.0,True
464,Clinique,['$15.73 ' '$19.55 ' '$16.15 '],2016-09-21,5.0,59.0,8.0,2016,9,21,Wednesday,False,Normal,Normal,Normal,Labor Day,0.0,False
465,Clinique,['15% Off + Free Shipping' '$14.88 '],2016-09-22,7.0,116.0,23.0,2016,9,22,Thursday,False,Normal,Normal,Normal,Labor Day,0.0,False
466,Clinique,2 free Turnaround minis,2016-09-28,0.0,14.0,4.0,2016,9,28,Wednesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
467,Clinique,$19.55 ,2016-09-29,6.0,75.0,6.0,2016,9,29,Thursday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
468,Clinique,Free 8 Minis + Free Shipping,2016-10-02,21.0,96.0,27.0,2016,10,2,Sunday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
469,Clinique,15% Off,2016-10-05,14.0,57.0,6.0,2016,10,5,Wednesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.15,False
